livingSpaceRange,livingSpace,noRoomsRange,noRooms,yearConstructedRange,yearConstructed,regio1_numeric,big_city,totalRent
2,57.0,3,3.0,3.0,1976.0,1,0,467.0
3,63.0,2,2.0,1.0,1930.0,2,0,421.0
5,106.0,4,4.0,1.0,1900.0,1,1,837.0
2,58.0,1,1.5,5.0,1996.0,8,0,700.0
3,63.56,3,3.0,2.0,1961.0,13,1,648.62
5,108.0,4,4.0,3.0,1980.0,13,0,1680.0
2,48.0,2,2.0,1.0,1927.0,4,1,357.0
2,59.0,2,2.0,2.0,1965.0,8,0,550.0
2,44.0,2,2.0,4.0,1983.0,8,0,510.0
4,86.0,3,3.0,9.0,2019.0,13,0,1266.0
2,60.0,2,2.0,1.0,1905.0,15,1,1130.0
4,97.0,3,3.0,9.0,2018.0,5,1,1705.0
3,65.0,2,2.5,1.0,1906.0,5,0,540.0
2,55.0,3,3.0,1.0,1910.0,8,0,570.0
2,59.35,3,3.0,2.0,1970.0,4,0,410.0
4,90.0,3,3.0,9.0,2016.0,13,1,1850.0
7,158.0,4,4.0,7.0,2006.0,14,1,1794.3
3,64.0,3,3.0,1.0,1910.0,4,0,430.0
2,44.0,1,1.5,2.0,1961.0,8,1,498.5
2,46.9,2,2.0,2.0,1966.0,4,0,315.0
6,127.0,4,4.5,9.0,2017.0,14,0,1251.0
4,83.0,3,3.0,8.0,2013.0,8,1,1230.0
4,81.24,3,3.0,4.0,1982.0,4,0,572.0
1,27.0,1,1.0,8.0,2015.0,8,1,435.0
2,60.0,2,2.0,9.0,2019.0,13,0,875.0
4,97.0,4,4.0,9.0,2019.0,5,0,1393.0
3,68.0,2,2.0,5.0,1999.0,8,0,600.0
2,51.0,2,2.0,1.0,1910.0,1,0,420.0
7,186.0,5,7.0,5.0,2000.0,3,0,1080.0
5,104.0,4,4.0,1.0,1934.0,4,0,960.0
2,54.8,3,3.0,2.0,1965.0,7,0,500.0
3,64.59,4,4.5,2.0,1954.0,8,1,817.0
3,64.03,3,3.0,9.0,2016.0,7,0,667.0
2,41.0,2,2.0,8.0,2012.0,12,0,1025.0
2,54.09,3,3.0,1.0,1950.0,14,0,471.0
6,130.66,3,3.0,3.0,1973.0,15,1,1840.9
3,78.24,3,3.5,1.0,1900.0,4,1,963.0
7,193.87,4,4.0,8.0,2015.0,12,1,3647.02
4,82.0,3,3.0,3.0,1976.0,8,0,642.99
4,86.0,4,4.0,2.0,1968.0,8,0,630.0
4,83.0,3,3.0,2.0,1960.0,12,1,1550.0
3,65.0,2,2.0,2.0,1965.0,8,1,500.0
3,76.0,2,2.5,1.0,1900.0,4,0,885.0
1,28.0,1,1.0,5.0,1998.0,8,0,495.0
5,120.0,4,4.0,1.0,1900.0,4,1,1109.0
6,125.49,4,4.0,8.0,2011.0,12,1,2840.0
6,140.0,4,4.5,9.0,2017.0,12,0,1690.0
2,46.6,2,2.0,2.0,1968.0,1,0,375.0
1,21.0,1,1.0,4.0,1983.0,14,0,489.0
1,36.11,1,1.0,3.0,1976.0,2,0,300.0
2,51.09,1,1.0,1.0,1914.0,4,0,415.2
2,50.0,2,2.0,4.0,1982.0,1,0,370.0
1,37.2,1,1.0,4.0,1987.0,5,0,391.0
3,71.0,3,3.0,3.0,1972.0,14,1,980.0
2,48.86,1,1.0,5.0,1995.0,4,1,361.0
2,53.55,2,2.0,2.0,1956.0,8,1,423.16
5,115.0,3,3.0,1.0,1930.0,14,0,1030.0
2,60.0,2,2.0,1.0,1900.0,4,1,520.0
5,110.59,4,4.0,9.0,2018.0,16,1,1578.0
1,39.7,2,2.0,1.0,1905.0,4,1,310.0
2,51.81,2,2.0,1.0,1941.0,4,1,424.84
2,60.0,1,1.5,8.0,2015.0,14,0,750.0
2,50.0,2,2.0,2.0,1953.0,14,1,995.0
3,71.7,2,2.5,2.0,1968.0,13,0,658.0
4,87.0,3,3.0,4.0,1985.0,13,0,720.0
1,30.0,1,1.0,5.0,1996.0,4,0,320.0
2,58.0,3,3.5,2.0,1962.0,12,0,710.0
2,44.0,1,1.0,1.0,1912.0,1,0,359.0
5,120.0,4,4.0,2.0,1969.0,13,0,1170.0
4,83.6,2,2.0,5.0,1994.0,4,0,570.0
2,55.23,3,3.5,2.0,1957.0,8,0,441.85
2,59.1,3,3.0,2.0,1965.0,4,0,522.0
4,89.19,3,3.0,9.0,2016.0,7,0,1195.0
2,48.08,2,2.0,1.0,1879.0,4,0,410.0
3,72.0,3,3.0,1.0,1937.0,6,1,725.0
1,33.5,1,1.0,2.0,1960.0,1,0,300.0
4,93.74,3,3.5,3.0,1979.0,15,1,1758.6
6,130.0,3,3.5,3.0,1973.0,7,0,1305.0
4,85.0,3,3.0,2.0,1951.0,8,1,660.0
4,88.0,3,3.0,9.0,2019.0,12,1,1560.0
2,43.3,2,2.0,1.0,1910.0,4,1,354.0
4,83.0,3,3.0,3.0,1975.0,13,0,1134.0
2,56.95,2,2.0,1.0,1935.0,4,1,524.0
3,70.19,2,2.0,5.0,1997.0,4,1,670.0
4,81.85,2,2.0,8.0,2011.0,13,0,803.88
3,68.77,3,3.0,3.0,1980.0,3,1,580.0
3,71.46,3,3.5,2.0,1968.0,8,1,758.0
3,71.76,3,3.0,1.0,1920.0,1,1,599.0
4,81.55,3,3.0,2.0,1953.0,11,1,975.0
2,50.0,2,2.0,2.0,1955.0,1,0,362.5
4,90.0,1,1.0,8.0,2015.0,13,0,1450.0
3,71.0,2,2.5,2.0,1962.0,8,1,865.0
2,51.53,3,3.0,9.0,2020.0,7,1,1065.0
4,85.0,4,4.5,2.0,1967.0,8,0,810.0
3,66.0,2,2.0,1.0,1938.0,8,1,595.0
4,86.83,3,3.0,5.0,1997.0,4,1,800.0
4,91.94,3,3.5,2.0,1958.0,8,0,790.0
6,127.0,5,5.0,9.0,2019.0,8,1,1999.0
2,47.0,2,2.0,1.0,1911.0,4,0,320.0
2,54.0,2,2.0,4.0,1989.0,8,1,500.0
3,79.0,4,4.0,2.0,1961.0,8,1,555.0
3,62.82,2,2.0,8.0,2014.0,1,0,528.0
1,28.87,1,1.0,8.0,2012.0,14,0,420.0
2,53.04,2,2.0,1.0,1929.0,1,0,445.54
1,28.0,1,1.0,1.0,1918.0,15,1,437.46
3,78.9,4,4.0,4.0,1986.0,4,0,553.0
2,56.0,2,2.0,1.0,1910.0,4,1,395.0
2,60.67,2,2.0,5.0,1996.0,15,1,819.0
6,126.3,5,5.0,1.0,1914.0,15,1,2589.15
3,62.92,2,2.5,1.0,1906.0,8,1,595.0
1,35.0,1,1.0,1.0,1900.0,15,1,410.0
6,150.0,4,4.0,1.0,1810.0,4,1,1667.0
4,95.0,3,3.5,2.0,1961.0,15,1,1450.0
2,42.35,2,2.0,2.0,1954.0,11,0,485.0
3,63.05,3,3.0,4.0,1989.0,1,0,447.65
6,140.0,5,5.0,4.0,1990.0,14,1,1570.0
2,60.66,3,3.0,2.0,1969.0,1,1,474.0
2,47.54,2,2.0,1.0,1920.0,4,1,559.0
3,61.0,2,2.0,4.0,1982.0,10,0,840.0
2,59.21,3,3.0,2.0,1969.0,5,0,480.0
2,52.89,2,2.0,1.0,1850.0,4,1,820.0
4,90.2,4,4.0,2.0,1960.0,12,0,1300.0
2,54.56,2,2.0,2.0,1959.0,8,1,614.0
3,61.0,2,2.0,1.0,1908.0,1,0,439.0
3,79.0,3,3.0,5.0,1997.0,4,0,599.0
7,179.9,5,5.0,9.0,2019.0,13,1,4100.0
5,107.0,4,4.0,9.0,2020.0,8,0,1304.91
2,45.0,2,2.0,2.0,1970.0,13,0,660.0
3,65.0,2,2.0,8.0,2014.0,9,1,754.0
5,109.0,3,3.0,9.0,2020.0,13,0,1127.0
3,75.68,3,3.5,3.0,1973.0,8,1,718.33
2,52.0,2,2.0,2.0,1960.0,8,1,525.0
2,56.56,2,2.0,3.0,1980.0,4,0,366.9
3,62.0,2,2.0,1.0,1910.0,4,0,500.0
2,56.34,2,2.0,4.0,1984.0,8,0,533.09
2,55.18,2,2.0,1.0,1900.0,4,1,550.0
5,113.0,4,4.0,9.0,2019.0,14,0,1560.0
3,80.09,4,4.0,2.0,1966.0,13,0,579.0
2,45.0,1,1.5,2.0,1963.0,8,1,420.0
4,98.97,3,3.0,9.0,2018.0,16,1,1438.0
2,46.0,2,2.0,2.0,1956.0,8,0,446.0
2,60.0,2,2.0,5.0,1999.0,2,0,450.0
2,59.38,3,3.0,3.0,1972.0,2,0,411.0
4,86.0,4,4.0,2.0,1967.0,8,1,899.8
2,44.0,2,2.0,2.0,1966.0,12,0,620.0
3,76.0,3,3.0,1.0,1900.0,8,1,590.0
2,46.26,2,2.0,1.0,1938.0,8,1,477.0
2,58.46,2,2.0,4.0,1985.0,15,1,1020.9
2,55.5,2,2.0,4.0,1989.0,10,0,653.0
2,47.2,3,3.0,4.0,1986.0,2,0,350.0
4,90.05,3,3.0,9.0,2019.0,7,1,1400.0
4,88.0,3,3.0,4.0,1990.0,8,0,958.0
3,62.0,2,2.0,9.0,2018.0,14,1,1440.0
3,65.5,2,2.0,6.0,2004.0,1,0,425.0
2,59.29,3,3.0,2.0,1964.0,4,0,413.0
3,65.0,2,2.0,1.0,1900.0,8,1,471.25
2,57.46,3,3.0,1.0,1940.0,7,0,477.0
1,33.0,1,1.0,2.0,1964.0,13,1,790.0
2,58.0,3,3.5,2.0,1959.0,8,1,452.0
2,60.0,2,2.5,2.0,1960.0,8,0,570.0
2,49.12,2,2.0,2.0,1963.0,1,0,390.0
5,120.0,4,4.0,1.0,1852.0,14,1,999.0
4,91.0,3,3.0,4.0,1989.0,8,1,1060.0
4,88.09,4,4.0,4.0,1990.0,4,0,670.0
1,26.56,1,1.0,4.0,1983.0,4,1,397.6
2,50.55,2,2.0,5.0,1994.0,4,0,395.0
4,100.0,3,3.0,5.0,1994.0,13,0,1680.0
2,43.35,1,1.0,3.0,1975.0,13,1,572.92
1,25.88,1,1.0,3.0,1978.0,4,0,188.87
4,89.92,3,3.0,8.0,2015.0,10,0,1142.24
2,58.7,2,2.0,1.0,1936.0,10,0,750.0
2,46.18,2,2.0,3.0,1980.0,5,0,340.0
1,33.9,1,1.0,4.0,1988.0,1,0,330.0
2,58.0,2,2.0,4.0,1988.0,12,0,870.0
1,31.72,1,1.0,3.0,1978.0,1,1,238.54
4,82.0,4,4.0,3.0,1977.0,13,0,930.0
3,75.0,3,3.0,2.0,1960.0,13,0,1050.0
3,70.0,2,2.0,9.0,2016.0,13,0,1006.0
2,51.92,2,2.0,2.0,1970.0,14,0,870.0
3,62.1,3,3.0,4.0,1982.0,4,1,431.0
4,91.0,3,3.0,1.0,1949.0,14,1,1670.0
4,81.0,3,3.0,9.0,2017.0,8,1,950.0
7,164.0,4,4.0,9.0,2017.0,7,0,1300.0
3,63.97,3,3.0,4.0,1988.0,1,1,428.6
5,105.0,3,3.0,5.0,1992.0,13,0,900.0
2,60.0,2,2.0,5.0,1996.0,1,0,615.0
2,55.63,2,2.0,1.0,1900.0,4,0,384.0
3,73.0,3,3.0,8.0,2015.0,9,1,1055.0
2,50.0,1,1.0,1.0,1900.0,1,1,475.0
3,77.1,2,2.0,1.0,1918.0,1,0,524.0
4,81.0,3,3.0,9.0,2019.0,13,1,1343.0
2,49.87,1,1.0,2.0,1967.0,15,1,818.0
3,71.61,3,3.0,2.0,1958.0,8,1,759.0
4,88.77,3,3.5,9.0,2020.0,8,1,1205.0
2,57.0,2,2.0,3.0,1980.0,12,0,865.0
6,145.0,3,3.0,9.0,2020.0,12,0,1700.0
2,46.15,2,2.0,2.0,1960.0,4,1,499.0
6,130.0,4,4.0,7.0,2006.0,13,0,1210.0
3,64.52,3,3.0,2.0,1962.0,1,0,454.87
1,32.21,1,1.0,1.0,1911.0,4,1,264.12
4,81.0,3,3.0,9.0,2019.0,14,0,850.0
5,117.0,5,5.0,7.0,2007.0,14,1,2374.0
4,95.54,3,3.0,6.0,2002.0,8,1,960.0
3,61.96,2,2.0,1.0,1888.0,4,1,496.0
2,55.16,2,2.0,1.0,1930.0,4,1,579.0
6,131.98,5,5.0,8.0,2013.0,15,1,2639.6
1,35.0,1,1.0,3.0,1978.0,13,0,305.0
3,76.77,3,3.0,9.0,2019.0,4,1,1224.31
4,86.0,3,3.0,5.0,1993.0,15,1,1440.0
5,101.1,4,4.0,5.0,1994.0,1,0,620.0
4,92.0,3,3.0,3.0,1977.0,8,0,800.0
6,123.0,3,3.0,1.0,1920.0,15,1,2990.0
1,33.39,1,1.5,1.0,1878.0,4,0,300.0
2,52.95,2,2.0,1.0,1929.0,1,0,428.0
2,57.7,2,2.0,9.0,2018.0,15,1,1245.95
1,27.91,1,1.0,3.0,1979.0,4,0,222.92
2,59.0,2,2.0,1.0,1921.0,4,1,420.0
3,72.52,2,2.0,1.0,1933.0,1,1,580.0
1,23.55,1,1.0,2.0,1965.0,5,0,273.18
3,80.0,2,2.0,1.0,1908.0,13,0,1050.0
2,59.57,2,2.0,5.0,1997.0,15,1,872.0
4,88.99,3,3.0,8.0,2012.0,13,1,1549.87
3,63.06,3,3.0,1.0,1900.0,4,1,450.0
3,61.42,3,3.0,3.0,1974.0,2,1,505.0
1,36.3,2,2.0,1.0,1884.0,1,0,380.0
1,35.0,1,1.0,3.0,1972.0,6,0,335.0
2,56.0,2,2.0,1.0,1907.0,4,0,408.0
3,76.0,3,3.0,1.0,1900.0,4,0,494.0
5,114.0,3,3.0,3.0,1978.0,14,0,1270.0
3,65.36,3,3.0,1.0,1932.0,1,1,665.28
1,29.68,1,1.0,3.0,1977.0,4,0,231.46
1,31.0,1,1.0,1.0,1900.0,4,0,230.0
4,96.0,3,3.0,4.0,1983.0,12,0,1460.0
7,183.0,3,3.0,5.0,1994.0,12,0,1630.0
2,48.0,1,1.0,2.0,1961.0,12,1,730.0
2,55.2,2,2.5,2.0,1957.0,8,1,556.0
5,107.82,3,3.0,9.0,2018.0,13,0,1078.0
3,73.0,3,3.0,1.0,1910.0,4,1,815.0
2,54.1,2,2.0,4.0,1989.0,15,1,600.51
2,53.0,2,2.0,1.0,1900.0,4,1,470.0
6,143.87,4,4.0,1.0,1877.0,4,1,1568.0
4,85.0,3,3.0,9.0,2020.0,8,0,1010.0
4,90.0,2,2.5,7.0,2009.0,11,1,755.0
2,49.0,2,2.0,1.0,1887.0,4,0,370.0
3,65.0,3,3.0,3.0,1974.0,8,0,610.0
2,46.0,2,2.0,9.0,2018.0,12,1,1490.0
3,63.7,2,2.0,2.0,1956.0,1,1,501.32
6,142.16,4,4.0,4.0,1988.0,11,0,963.0
2,45.5,2,2.0,2.0,1954.0,8,1,315.0
4,95.0,4,4.0,1.0,1910.0,12,1,1500.0
2,48.24,2,2.0,2.0,1952.0,8,1,521.0
4,82.8,2,2.0,9.0,2017.0,13,0,985.0
2,53.0,2,2.0,1.0,1909.0,2,1,599.0
6,125.0,4,4.0,1.0,1903.0,4,0,1187.5
3,76.85,3,3.0,1.0,1914.0,1,1,699.73
3,64.0,2,2.0,1.0,1900.0,4,1,650.0
3,63.86,2,2.0,1.0,1900.0,15,1,1226.11
5,120.0,4,4.0,3.0,1975.0,7,0,1345.0
3,63.45,2,2.0,1.0,1905.0,4,1,485.0
2,47.2,2,2.0,3.0,1971.0,4,0,319.54
1,36.44,1,1.0,1.0,1888.0,4,1,310.0
2,60.36,3,3.0,2.0,1967.0,1,1,462.86
1,38.0,1,1.0,5.0,1995.0,1,0,330.0
2,48.0,2,2.0,2.0,1970.0,8,1,545.0
6,140.4,2,2.5,7.0,2006.0,8,1,1835.0
1,36.0,1,1.0,3.0,1975.0,12,1,590.0
2,52.0,2,2.0,9.0,2019.0,14,0,720.0
4,100.52,4,4.0,1.0,1933.0,4,1,870.0
2,41.0,2,2.0,1.0,1921.0,4,0,280.0
5,105.18,3,3.0,1.0,1938.0,11,1,1244.66
6,126.0,4,4.0,1.0,1900.0,15,1,2059.99
3,75.38,4,4.0,2.0,1956.0,1,0,604.0
3,73.97,2,2.0,5.0,1997.0,8,1,651.0
2,51.0,2,2.0,2.0,1960.0,1,0,388.0
2,55.0,2,2.0,4.0,1983.0,13,0,750.0
3,70.0,3,3.0,2.0,1958.0,4,0,450.0
3,61.91,2,2.0,1.0,1950.0,2,0,432.6
3,67.97,3,3.0,2.0,1957.0,13,0,863.69
2,55.17,3,3.0,2.0,1955.0,8,1,685.0
2,55.35,3,3.0,2.0,1952.0,8,1,358.06
4,97.08,4,4.0,2.0,1969.0,14,1,1880.0
3,80.0,3,3.0,2.0,1951.0,8,1,830.0
5,119.0,3,3.0,5.0,1992.0,2,0,810.0
5,110.0,4,4.0,8.0,2014.0,4,1,930.0
2,58.45,3,3.0,2.0,1968.0,4,1,399.0
1,32.07,1,1.0,9.0,2018.0,13,0,476.0
3,70.0,2,2.5,1.0,1913.0,4,1,495.0
2,45.0,2,2.0,4.0,1990.0,4,1,775.0
1,29.41,1,1.0,2.0,1970.0,1,0,256.0
7,158.0,5,5.0,1.0,1890.0,1,1,1310.0
4,89.62,4,4.0,9.0,2018.0,12,1,1610.0
6,135.0,4,4.0,9.0,2017.0,12,0,1770.0
1,38.27,1,1.0,2.0,1964.0,8,1,405.27
2,42.93,2,2.0,1.0,1938.0,4,1,329.0
3,62.0,1,1.0,4.0,1985.0,12,0,700.0
3,66.58,3,3.0,1.0,1888.0,4,0,460.0
4,91.62,4,4.0,5.0,1996.0,10,0,749.0
3,77.0,3,3.0,3.0,1977.0,8,1,970.0
3,80.0,3,3.0,1.0,1890.0,13,1,1800.0
5,101.0,4,4.5,9.0,2019.0,12,1,1840.0
3,62.71,3,3.0,2.0,1957.0,7,0,435.0
3,76.95,3,3.0,3.0,1974.0,7,1,899.85
3,70.0,3,3.0,3.0,1972.0,8,0,434.14
3,75.0,2,2.0,2.0,1954.0,12,0,790.0
3,64.0,3,3.0,1.0,1910.0,4,1,460.0
3,65.06,2,2.0,9.0,2017.0,10,0,843.0
3,73.0,2,2.0,4.0,1983.0,8,0,890.0
2,51.18,2,2.0,5.0,1995.0,2,0,439.62
2,52.2,2,2.0,7.0,2008.0,4,1,395.0
1,35.24,1,1.0,5.0,1996.0,4,0,345.0
3,72.42,3,3.0,2.0,1959.0,8,1,670.0
3,65.0,2,2.0,1.0,1935.0,12,0,900.0
2,55.4,2,2.0,9.0,2018.0,4,1,726.87
1,33.47,1,1.0,3.0,1980.0,1,1,330.0
3,76.67,3,3.0,2.0,1963.0,8,0,719.0
2,56.68,3,3.0,2.0,1970.0,5,0,504.73
2,48.1,2,2.0,9.0,2016.0,8,1,1140.0
2,50.0,2,2.0,1.0,1937.0,1,1,450.0
6,122.0,2,2.0,9.0,2017.0,12,0,2630.0
2,55.7,3,3.0,4.0,1983.0,1,1,398.48
2,60.0,2,2.0,8.0,2014.0,8,1,550.91
2,53.0,2,2.0,5.0,1995.0,9,1,660.0
5,113.0,3,3.5,1.0,1900.0,15,1,2800.0
5,104.0,4,4.0,4.0,1981.0,8,1,1052.0
3,77.0,4,4.0,1.0,1900.0,7,0,495.0
2,60.73,3,3.0,3.0,1972.0,1,0,420.0
4,100.0,3,3.0,2.0,1964.0,8,0,890.0
2,42.0,1,1.0,1.0,1911.0,1,0,570.0
3,64.49,4,4.0,4.0,1985.0,1,0,491.55
3,61.0,2,2.0,1.0,1926.0,8,1,544.53
6,126.0,4,4.5,4.0,1981.0,12,0,1425.0
4,94.0,4,4.0,1.0,1913.0,2,0,700.0
2,51.0,2,2.0,1.0,1870.0,4,0,400.0
6,122.0,5,5.0,5.0,1998.0,8,1,1300.0
3,72.75,3,3.0,3.0,1978.0,14,0,437.0
3,65.0,3,3.5,2.0,1962.0,8,1,540.0
3,70.28,3,3.0,5.0,1999.0,4,1,492.0
2,56.0,2,2.0,9.0,2016.0,16,1,1300.0
2,60.65,2,2.5,5.0,1991.0,8,1,565.0
3,72.24,3,3.0,5.0,1998.0,4,0,600.0
2,60.5,3,3.0,2.0,1957.0,16,1,1062.0
3,72.0,2,2.0,9.0,2018.0,15,1,1374.25
4,96.0,3,3.0,2.0,1964.0,8,0,850.0
4,92.0,4,4.0,6.0,2004.0,14,0,1100.0
3,77.0,3,3.0,3.0,1971.0,8,1,610.0
3,64.06,3,3.0,2.0,1963.0,7,0,520.0
4,85.0,3,3.0,5.0,1999.0,8,0,740.0
1,25.0,1,1.0,3.0,1972.0,11,0,340.0
3,65.0,3,3.0,2.0,1965.0,7,0,630.0
3,62.48,3,3.0,3.0,1975.0,2,0,435.0
4,83.0,2,2.5,1.0,1908.0,13,1,1280.0
2,54.53,2,2.0,1.0,1934.0,1,0,487.0
2,51.38,2,2.0,5.0,1996.0,4,1,369.0
1,27.62,1,1.0,9.0,2019.0,4,1,463.0
3,63.0,3,3.0,3.0,1977.0,5,0,445.0
2,56.0,1,1.5,9.0,2017.0,13,0,650.0
2,46.0,2,2.0,1.0,1898.0,4,0,423.2
4,85.0,4,4.0,1.0,1933.0,7,0,850.0
3,79.0,3,3.5,3.0,1978.0,8,1,664.0
2,57.0,3,3.0,3.0,1971.0,4,0,390.0
1,25.0,1,1.0,2.0,1954.0,8,1,850.0
3,67.56,3,3.0,2.0,1960.0,8,1,540.96
6,136.85,4,4.0,1.0,1875.0,4,1,1491.67
7,227.0,3,3.0,1.0,1897.0,13,1,3680.0
4,100.7,4,4.0,1.0,1922.0,4,0,730.0
3,69.1,3,3.0,3.0,1975.0,4,0,454.04
2,47.0,2,2.0,2.0,1958.0,8,1,560.0
2,59.0,2,2.0,5.0,1995.0,4,1,395.0
3,75.0,3,3.0,1.0,1890.0,4,0,600.0
1,37.0,1,1.0,2.0,1966.0,14,1,1250.0
4,87.0,3,3.0,2.0,1970.0,16,1,1170.0
2,48.29,3,3.0,1.0,1930.0,13,1,740.0
2,50.0,2,2.0,5.0,1996.0,1,0,398.0
5,113.0,4,4.0,4.0,1990.0,13,1,1390.0
1,40.25,1,1.5,5.0,1995.0,4,1,360.0
2,49.0,2,2.0,5.0,1997.0,3,0,493.0
4,100.0,3,3.5,1.0,1906.0,7,0,710.0
4,100.81,4,4.0,1.0,1900.0,4,1,1025.0
3,72.5,3,3.0,1.0,1900.0,4,0,378.0
2,60.26,3,3.0,1.0,1940.0,7,0,419.5
3,76.64,3,3.0,2.0,1965.0,1,0,623.53
5,106.0,3,3.0,9.0,2018.0,13,1,3680.0
2,51.23,2,2.0,5.0,1995.0,4,1,488.25
2,50.0,2,2.0,4.0,1988.0,2,0,410.0
2,50.0,2,2.0,2.0,1951.0,9,1,559.0
3,71.4,2,2.0,5.0,1994.0,1,0,508.0
1,27.0,1,1.0,5.0,1995.0,4,1,280.0
1,20.5,1,1.0,9.0,2017.0,15,1,660.0
4,86.0,3,3.0,5.0,1995.0,12,0,860.0
6,145.0,3,3.0,2.0,1969.0,16,1,1850.0
3,68.0,3,3.0,1.0,1900.0,8,1,540.0
2,59.03,2,2.0,3.0,1973.0,13,0,780.0
1,28.5,1,1.0,2.0,1962.0,14,1,681.0
4,100.0,3,3.0,3.0,1978.0,8,1,970.0
3,70.64,3,3.0,1.0,1910.0,4,1,585.0
3,74.7,2,2.0,8.0,2014.0,9,1,1032.0
2,57.94,2,2.0,1.0,1950.0,4,1,599.74
4,86.0,3,3.0,5.0,1999.0,14,0,770.0
2,47.35,2,2.5,1.0,1911.0,2,1,526.1
5,120.0,3,3.0,9.0,2019.0,8,0,1250.0
2,59.06,1,1.0,8.0,2013.0,8,1,770.0
3,61.94,3,3.0,2.0,1970.0,14,1,905.0
3,61.84,2,2.0,1.0,1910.0,15,1,1249.0
2,48.1,2,2.0,1.0,1881.0,4,1,634.92
3,65.25,2,2.0,5.0,1994.0,15,1,793.71
4,88.15,3,3.0,8.0,2014.0,11,0,940.0
2,60.0,2,2.0,2.0,1955.0,13,0,660.0
5,109.0,4,4.0,9.0,2018.0,7,1,1419.0
2,49.0,2,2.0,1.0,1910.0,2,0,483.5
3,66.0,2,2.0,2.0,1956.0,8,0,600.0
4,89.0,2,2.0,2.0,1955.0,8,1,870.0
3,77.75,3,3.0,3.0,1974.0,7,0,795.0
4,95.56,4,4.0,7.0,2010.0,14,0,932.0
5,112.0,3,3.0,3.0,1980.0,8,1,1007.44
4,85.0,2,2.5,1.0,1900.0,8,1,1290.0
3,66.59,2,2.0,9.0,2018.0,5,1,990.0
3,73.0,2,2.0,1.0,1902.0,1,1,737.0
2,54.65,2,2.0,2.0,1962.0,10,1,587.0
2,60.0,2,2.0,1.0,1900.0,13,1,1220.0
2,41.39,2,2.0,3.0,1979.0,4,0,359.04
2,57.45,3,3.0,5.0,1995.0,4,0,435.5
2,60.0,2,2.0,5.0,1995.0,13,0,515.0
2,60.0,2,2.0,1.0,1920.0,4,0,350.0
6,130.0,5,5.0,1.0,1902.0,13,1,1530.0
1,23.0,1,1.0,9.0,2019.0,12,1,480.0
4,95.0,4,4.0,1.0,1886.0,3,0,1110.0
3,70.0,2,2.5,5.0,1995.0,11,0,810.0
4,87.0,2,2.5,4.0,1982.0,8,1,780.0
3,64.61,3,3.0,1.0,1894.0,4,1,402.0
2,54.2,2,2.0,5.0,1995.0,4,0,440.0
1,31.99,1,1.0,3.0,1977.0,1,1,257.0
4,85.0,3,3.0,1.0,1903.0,11,1,1125.0
2,50.32,2,2.0,2.0,1962.0,7,0,441.0
2,44.0,2,2.0,3.0,1980.0,14,0,490.0
1,37.28,1,1.0,5.0,1995.0,4,1,382.0
3,70.0,3,3.0,1.0,1928.0,12,0,1000.0
3,67.0,2,2.0,9.0,2019.0,8,0,756.77
3,77.69,2,2.0,1.0,1900.0,1,1,643.0
2,53.24,2,2.0,2.0,1967.0,14,1,715.95
3,67.0,3,3.0,2.0,1953.0,8,1,580.0
2,60.0,2,2.0,2.0,1960.0,8,1,540.0
3,61.1,2,2.0,2.0,1969.0,1,0,198.57
3,63.0,2,2.0,2.0,1960.0,8,0,550.0
2,49.0,2,2.0,7.0,2006.0,4,0,363.0
5,110.0,4,4.0,1.0,1800.0,4,0,678.0
1,32.65,1,1.0,3.0,1980.0,1,1,254.67
3,62.25,2,2.0,8.0,2014.0,8,0,771.0
2,59.0,2,2.0,2.0,1966.0,8,1,410.0
7,172.0,4,4.0,1.0,1904.0,13,1,2790.0
3,74.5,4,4.0,2.0,1961.0,7,1,680.0
5,110.0,4,4.0,5.0,2000.0,5,0,850.0
3,61.86,3,3.0,2.0,1961.0,4,1,698.0
2,59.0,2,2.0,1.0,1928.0,1,0,413.0
4,83.0,2,2.0,1.0,1930.0,7,0,720.0
2,59.31,2,2.0,1.0,1902.0,1,1,498.2
5,113.0,3,3.0,1.0,1909.0,15,1,2300.0
2,48.5,2,2.0,7.0,2006.0,2,1,412.0
2,57.64,3,3.0,2.0,1961.0,7,0,420.0
5,117.5,4,4.0,9.0,2019.0,8,1,1809.0
1,40.0,1,1.0,3.0,1980.0,14,1,980.0
3,62.0,2,2.0,1.0,1913.0,4,1,487.0
2,52.0,2,2.0,2.0,1959.0,7,0,434.0
3,75.82,3,3.5,3.0,1973.0,8,1,572.55
3,65.88,3,3.0,3.0,1973.0,5,0,701.04
1,40.0,1,1.0,2.0,1960.0,8,1,615.0
3,70.78,3,3.0,2.0,1967.0,8,1,856.24
3,71.0,2,2.0,5.0,1997.0,4,0,690.0
1,25.0,1,1.0,5.0,1992.0,1,1,276.0
5,120.0,3,3.0,9.0,2018.0,7,1,1930.0
3,62.0,2,2.0,5.0,1998.0,5,1,811.0
2,45.7,2,2.0,2.0,1960.0,4,0,285.17
2,57.0,1,1.5,1.0,1900.0,4,1,441.0
2,52.6,2,2.0,1.0,1901.0,4,1,357.0
1,36.34,1,1.0,4.0,1989.0,2,1,300.0
2,60.18,3,3.0,2.0,1954.0,8,0,565.0
3,61.45,2,2.0,4.0,1983.0,2,1,557.0
